time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.1800000000000024,1.01223824474,-1.26357764637,19.8174278758,6.13901641367,0.126866934571,0.0,-0.129919870671,-1.69317740002,5.64249906489,-0.0404883704802,0.0911772285457,0.0,457.76655224127256,456.91883902298036,456.10256052868635,457.55445947949886
3.2400000000000024,1.0013441107,-1.36865553011,20.1620487096,6.13668198939,0.132641618748,0.0,-0.233725554316,-1.80954336247,5.84359076226,-0.0359191959781,0.104821530711,0.0,500.6376266506312,501.6362408763913,501.3683273164299,501.6996766299426
3.3000000000000025,0.984955602332,-1.47982214838,20.5122861056,6.13432947184,0.138935032948,0.0,-0.313085384548,-1.89621221505,5.83083542197,-0.0467660707581,0.105027180766,0.0,438.9851671091661,439.01198869697026,439.1402770279062,438.23859120118743
3.3600000000000025,0.963243338172,-1.59671306691,20.8649132665,6.13169965812,0.145899212698,0.0,-0.411242470231,-2.00034735135,5.92264489334,-0.038525984215,0.132051933594,0.0,471.58365216285995,473.6776948930911,471.24403388025837,471.87969963076586
3.4200000000000026,0.935710133884,-1.71968675495,21.2215798727,6.12953432908,0.15353744379,0.0,-0.507207212677,-2.09894507768,5.96572609649,-0.0316136910212,0.115549665493,0.0,459.3973352351502,458.1007778367283,458.27795969264326,458.8266260588444
3.4800000000000026,0.902229205395,-1.84866655882,21.5811048565,6.12785042789,0.160923241379,0.0,-0.609438189724,-2.20050496281,6.01786700431,-0.0217753096057,0.135018916219,0.0,461.40614179114783,462.95380264415445,462.5313492519587,463.3054960406056
3.5400000000000027,0.862403425429,-1.98383642161,21.9441213532,6.1265198904,0.168818693196,0.0,-0.71877975967,-2.30522675444,6.08201515516,-0.0229884389498,0.123669453098,0.0,467.71650320821254,466.8464698757275,467.7068355418343,467.6123304086785
3.6000000000000028,0.816092480915,-2.12511286682,22.3096423923,6.12528482618,0.175721800135,0.0,-0.825526354386,-2.40408903607,6.10159751452,-0.0161647569836,0.0860375345182,0.0,456.81993338283996,453.81933180800655,454.2642508734776,454.81124652713476
3.660000000000003,0.763048107899,-2.27253437554,22.6774772596,6.12432091159,0.180922403319,0.0,-0.943021184789,-2.51000894073,6.15894121739,-0.0158669632128,0.0879245675685,0.0,467.5151752132896,467.6680089948347,467.6167574604801,467.64006721175457
3.720000000000003,0.70346313073,-2.42581107466,23.0454481723,6.12325523222,0.187099503763,0.0,-1.04362750854,-2.59935140026,6.10675023437,-0.0218478732103,0.122832625247,0.0,433.3522580568021,436.2862725179724,433.03917385036874,432.53570325479416
